-0.377777777777778, 0, 0, High_school_graduate, Female, -1, -0.654334289122448, -0.666666666666667, Native-_Born_in_the_United_States, 2, -0.538461538461538, -50000
-0.511111111111111, 0, 0, High_school_graduate, Female, -1, -0.925127346404778, -1, Foreign_born-_Not_a_citizen_of_U_S_, 0, -1, -50000
-0.733333333333333, 0, 0, Children, Male, -1, -0.992004277830779, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.244444444444444, 36, 27, High_school_graduate, Female, -1, -0.698484581100321, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.844444444444444, 0, 0, Children, Male, -1, -0.586125179625106, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.511111111111111, 0, 0, High_school_graduate, Male, -1, -0.254518989508434, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.0888888888888889, 33, 16, Some_college_but_no_degree, Male, -1, -0.554914529631011, 1, Native-_Born_in_the_United_States, 2, 0.384615384615385, -50000
-0.2, 25, 2, Some_college_but_no_degree, Female, -0.9969999699997, -0.717726858381775, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.422222222222222, 0, 0, Some_college_but_no_degree, Male, -1, -0.66205402220916, 0, Native-_Born_in_the_United_States, 0, 0.230769230769231, -50000
-0.177777777777778, 32, 2, High_school_graduate, Female, -1, -0.610659016815431, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.733333333333333, 0, 0, 7th_and_8th_grade, Female, -1, -0.82441521495967, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.0444444444444444, 43, 23, Some_college_but_no_degree, Female, -1, -0.966817620310673, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.288888888888889, 39, 12, High_school_graduate, Female, -1, -0.74516123467962, 1, Native-_Born_in_the_United_States, 0, 0.923076923076923, -50000
0.133333333333333, 4, 34, Some_college_but_no_degree, Male, -1, -0.403388562110149, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.0888888888888889, 9, 31, High_school_graduate, Female, -1, -0.500162541647151, 0.333333333333333, Native-_Born_in_the_United_States, 0, 0.884615384615385, -50000
-0.866666666666667, 0, 0, Children, Male, -1, -0.522703419212821, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.955555555555556, 0, 0, Children, Male, -1, -0.862836079734307, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.4, 4, 34, Some_college_but_no_degree, Male, -1, -0.784606443548954, 1, Native-_Born_in_the_United_States, 1, 1, -50000
0.644444444444444, 0, 0, 7th_and_8th_grade, Female, -1, -0.78156790990018, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.577777777777778, 0, 0, High_school_graduate, Male, -1, -0.0726952589586985, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.955555555555556, 0, 0, Children, Male, -1, -0.472831661255246, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.888888888888889, 0, 0, 10th_grade, Female, -1, -0.543110688871404, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.0888888888888889, 33, 29, High_school_graduate, Female, -1, -0.525224473331891, -0.666666666666667, Native-_Born_in_the_United_States, 0, 0.461538461538462, -50000
-0.777777777777778, 0, 0, Children, Male, -1, -0.570184156369045, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.266666666666667, 33, 2, Some_college_but_no_degree, Male, -1, -0.36576647343008, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.133333333333333, 48, 12, Bachelors_degree(BA_AB_BS), Female, -1, -0.499984740988227, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.422222222222222, 33, 42, Bachelors_degree(BA_AB_BS), Male, -1, -0.593550347441064, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.0888888888888889, 0, 0, 9th_grade, Female, -1, -0.541598056399961, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.2, 0, 0, Some_college_but_no_degree, Female, -1, -0.636864710947876, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0, 42, 30, 7th_and_8th_grade, Female, -1, -0.159830850537316, 1, Native-_Born_in_the_United_States, 0, -0.615384615384615, -50000
-0.733333333333333, 0, 0, Children, Male, -1, -0.731420162860096, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.666666666666667, 0, 0, 7th_and_8th_grade, Male, -1, -0.538347223456949, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.177777777777778, 33, 16, High_school_graduate, Male, -0.9989999899999, -0.887537102618844, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.311111111111111, 32, 39, High_school_graduate, Male, -1, -0.55411840727762, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.466666666666667, 6, 23, Associates_degree-occup_/vocational, Female, -1, -0.460340501530545, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-1, 0, 0, Children, Female, -1, -0.542524212071072, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.244444444444444, 33, 29, Some_college_but_no_degree, Female, -1, -0.898300676836687, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.577777777777778, 0, 0, 11th_grade, Female, -1, -0.405211682299414, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.711111111111111, 0, 0, Children, Male, -1, -0.592305742828596, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.244444444444444, 24, 36, High_school_graduate, Male, -1, 0.857318951825309, 1, Native-_Born_in_the_United_States, 0, -0.769230769230769, -50000
-0.311111111111111, 1, 44, High_school_graduate, Male, -1, -0.409041030819223, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.777777777777778, 0, 0, Children, Male, -1, -0.105317699259474, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.511111111111111, 0, 0, 11th_grade, Female, -1, -0.628423160260757, -0.333333333333333, Foreign_born-_Not_a_citizen_of_U_S_, 0, -0.461538461538462, -50000
-0.333333333333333, 4, 34, 11th_grade, Male, -1, -0.581014074116337, 0.333333333333333, Foreign_born-_Not_a_citizen_of_U_S_, 0, 0.153846153846154, -50000
-0.866666666666667, 0, 0, Children, Male, -1, -0.754714702920309, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.955555555555556, 0, 0, Children, Male, -1, -0.765191673090932, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.866666666666667, 0, 0, High_school_graduate, Male, -1, 0.130395553391282, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.0888888888888889, 41, 23, High_school_graduate, Female, -1, -0.55217056125299, 1, Native-_Born_in_the_United_States, 0, 1, -50000
0.555555555555556, 0, 0, High_school_graduate, Female, -0.985439854398544, -0.775188316108341, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.422222222222222, 0, 0, High_school_graduate, Male, -1, -0.547693699885756, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.311111111111111, 41, 2, 9th_grade, Female, -1, -0.570367264510325, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.2, 33, 34, High_school_graduate, Male, -1, -0.570367264510325, 0, Native-_Born_in_the_United_States, 0, 0.846153846153846, -50000
-0.577777777777778, 0, 0, Associates_degree-occup_/vocational, Female, -1, -0.387102552500952, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.644444444444444, 0, 0, 10th_grade, Male, -1, -0.233575664131902, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.222222222222222, 47, 26, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -0.99879998799988, -0.561264932269891, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.577777777777778, 43, 19, Some_college_but_no_degree, Female, -1, -0.222092926054829, 0, Native-_Born_in_the_United_States, 0, -0.576923076923077, -50000
-0.488888888888889, 43, 23, Associates_degree-occup_/vocational, Female, -1, -0.981312354624741, -0.666666666666667, Native-_Born_in_the_United_States, 2, 0.846153846153846, -50000
-0.488888888888889, 33, 26, Some_college_but_no_degree, Female, -1, -0.293945622189522, -0.333333333333333, Foreign_born-_Not_a_citizen_of_U_S_, 0, 1, -50000
0.311111111111111, 37, 3, Some_college_but_no_degree, Male, -0.998419984199842, -0.790710048258283, 1, Native-_Born_in_the_United_States, 0, -0.961538461538462, -50000
0.288888888888889, 4, 34, Some_college_but_no_degree, Male, -1, -0.771640264153397, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.755555555555556, 0, 0, Children, Female, -1, -0.733620114296633, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.311111111111111, 5, 39, 11th_grade, Female, -1, -0.882221659039372, -0.333333333333333, Native-_Born_in_the_United_States, 0, 0.923076923076923, -50000
-0.977777777777778, 0, 0, Children, Male, -1, -0.918392151295092, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.0444444444444444, 18, 33, High_school_graduate, Male, -1, -0.862844040957841, 0.666666666666667, Foreign_born-_Not_a_citizen_of_U_S_, 0, 0.961538461538462, -50000
-0.266666666666667, 42, 8, Associates_degree-academic_program, Female, -1, -0.270685580764622, 0.333333333333333, Native-_Born_in_the_United_States, 2, 1, -50000
-0.0888888888888889, 2, 43, High_school_graduate, Male, -1, -0.714064695556178, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.866666666666667, 0, 0, Children, Female, -1, -0.801574464640889, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.377777777777778, 33, 3, Some_college_but_no_degree, Male, -1, -0.570027585639545, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.0888888888888889, 12, 35, Associates_degree-academic_program, Female, -1, -0.760584778405977, -0.666666666666667, Native-_Born_in_the_United_States, 2, -0.0769230769230769, -50000
-0.977777777777778, 0, 0, Children, Male, -1, -0.556397970949495, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.577777777777778, 0, 0, 12th_grade_no_diploma, Male, -1, -0.629256434990639, -0.333333333333333, Native-_Born_in_the_United_States, 0, -0.692307692307692, -50000
-0.111111111111111, 43, 26, Some_college_but_no_degree, Female, -0.9859998599986, -0.723116606714231, 0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.177777777777778, 29, 26, High_school_graduate, Male, -1, -0.143319272927992, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.511111111111111, 50, 15, Some_college_but_no_degree, Male, -1, -0.32442118587732, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
0.444444444444444, 0, 0, Some_college_but_no_degree, Female, -0.99609996099961, -0.504100693555257, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.933333333333333, 0, 0, Children, Female, -1, -0.608583791214259, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.844444444444444, 0, 0, Children, Female, -1, -0.805082710478164, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.777777777777778, 0, 0, Children, Male, -1, -0.929134495583511, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.4, 34, 26, Some_college_but_no_degree, Female, -0.999859998599986, -0.527742873709784, 1, Foreign_born-_Not_a_citizen_of_U_S_, 0, 1, -50000
0.666666666666667, 0, 0, High_school_graduate, Male, -1, -0.566368076555126, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.133333333333333, 4, 34, 9th_grade, Male, -1, -0.710885513624971, -0.666666666666667, Foreign_born-_U_S_citizen_by_naturalization, 0, 1, -50000
-0.577777777777778, 23, 37, 11th_grade, Male, -1, -0.676575293935007, 1, Native-_Born_in_the_United_States, 2, -0.5, -50000
-0.0222222222222222, 43, 12, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -1, -0.615016459829656, 1, Native-_Born_in_the_United_States, 0, 1, -50000
0.244444444444444, 23, 36, High_school_graduate, Female, -1, -0.503540754166705, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.711111111111111, 0, 0, Children, Female, -1, -0.505061347861682, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.688888888888889, 0, 0, Children, Male, -1, -0.505294877085343, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.977777777777778, 0, 0, Children, Male, -1, -0.896952576318279, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.666666666666667, 0, 0, 9th_grade, Male, -1, -0.384263049440525, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.288888888888889, 33, 29, Some_college_but_no_degree, Female, -1, -0.474222221632502, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.555555555555556, 0, 0, High_school_graduate, Male, -1, -0.510262680570501, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.6, 0, 0, Bachelors_degree(BA_AB_BS), Female, -0.9989999899999, -0.562498921917646, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.488888888888889, 44, 12, Some_college_but_no_degree, Male, -1, -0.391820904315381, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.555555555555556, 24, 19, Some_college_but_no_degree, Male, -1, -0.421768373508763, 0.333333333333333, Native-_Born_in_the_United_States, 1, 1, -50000
0.133333333333333, 26, 33, Some_college_but_no_degree, Male, -1, -0.673929513980572, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.511111111111111, 35, 26, High_school_graduate, Female, -1, -0.55066854374626, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.511111111111111, 42, 29, High_school_graduate, Male, -1, -0.497264656280808, 0, Native-_Born_in_the_United_States, 0, 0, -50000
0.177777777777778, 2, 43, 10th_grade, Male, -1, -0.974184405820716, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.444444444444444, 33, 29, High_school_graduate, Female, -1, -0.848163544761316, 0, Native-_Born_in_the_United_States, 0, -0.846153846153846, -50000
0.422222222222222, 0, 0, 7th_and_8th_grade, Male, -1, -0.968741582664701, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.111111111111111, 29, 17, High_school_graduate, Male, -1, -0.277022714697613, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.333333333333333, 37, 34, High_school_graduate, Male, -1, -0.683997808009787, -0.333333333333333, Native-_Born_in_the_United_States, 0, 0.153846153846154, -50000
-0.288888888888889, 23, 36, Bachelors_degree(BA_AB_BS), Male, -1, -0.469312800453259, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.511111111111111, 41, 23, Some_college_but_no_degree, Female, -1, -0.363815973664272, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.888888888888889, 0, 0, Children, Female, -1, -0.98861810408769, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.644444444444444, 0, 0, 9th_grade, Male, -1, -0.407883999665629, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.488888888888889, 0, 0, 11th_grade, Female, -1, -0.60871382453198, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.266666666666667, 35, 26, High_school_graduate, Female, -1, -0.57219038469959, 1, Native-_Born_in_the_United_States, 0, -0.653846153846154, -50000
0.155555555555556, 16, 26, High_school_graduate, Female, -0.999879998799988, -0.739965209453157, 1, Native-_Born_in_the_United_States, 0, 1, -50000
0.288888888888889, 4, 34, High_school_graduate, Male, -1, -0.274074408248889, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.4, 0, 0, High_school_graduate, Female, -1, -0.765921451914873, -0.333333333333333, Native-_Born_in_the_United_States, 0, -0.384615384615385, -50000
-0.0222222222222222, 47, 28, High_school_graduate, Male, -1, -0.580772583669142, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.0222222222222222, 32, 38, Some_college_but_no_degree, Male, -1, -0.252196965977711, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.844444444444444, 0, 0, Children, Female, -1, -0.618532666890465, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.311111111111111, 43, 33, High_school_graduate, Male, -1, -0.410500588467106, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.311111111111111, 4, 23, High_school_graduate, Female, -1, -0.448637502935701, 0.666666666666667, Native-_Born_in_the_United_States, 0, 0.692307692307692, -50000
-0.466666666666667, 29, 41, High_school_graduate, Male, -1, -0.433779206080252, 1, Native-_Born_in_the_United_States, 2, 1, -50000
-0.6, 0, 0, 10th_grade, Male, -1, -0.767288128621527, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.933333333333333, 0, 0, Children, Female, -1, -0.419703762872303, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.644444444444444, 0, 0, Bachelors_degree(BA_AB_BS), Male, -1, -0.027037641991739, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.755555555555556, 0, 0, Children, Female, -1, -0.919002511766025, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.8, 0, 0, Children, Female, -1, -0.564714795801251, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.666666666666667, 0, 0, 5th_or_6th_grade, Female, -1, -0.768097519680808, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.355555555555556, 0, 0, 11th_grade, Female, -1, -0.779232617663567, -0.666666666666667, Native-_Born_in_the_United_States, 0, -0.0769230769230769, -50000
-0.244444444444444, 33, 2, Some_college_but_no_degree, Female, -0.9809998099981, -0.451118750937102, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.4, 33, 29, Some_college_but_no_degree, Male, -1, -0.0352217797845958, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.711111111111111, 0, 0, Children, Female, -1, -0.313644342953587, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.266666666666667, 0, 0, Some_college_but_no_degree, Male, -1, -0.236301056321676, -0.666666666666667, Native-_Born_in_the_United_States, 0, 0.923076923076923, -50000
-0.0444444444444444, 50, 21, High_school_graduate, Female, -1, -0.629439543131919, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.0666666666666667, 0, 0, High_school_graduate, Male, -1, -0.487849182581374, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.133333333333333, 43, 10, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -1, -0.729100793070551, 0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.4, 29, 38, High_school_graduate, Male, -1, -0.89243060135102, 1, Native-_Born_in_the_United_States, 0, 1, -50000
0.0888888888888889, 33, 19, Associates_degree-academic_program, Male, -1, -0.747164809268987, 1, Native-_Born_in_the_United_States, 0, 1, -50000
0.0666666666666667, 43, 10, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -1, -0.54063209461118, 1, Native-_Born_in_the_United_States, 0, 0.461538461538462, -50000
0.688888888888889, 22, 42, 5th_or_6th_grade, Male, -1, -0.386240086618112, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.488888888888889, 4, 34, 7th_and_8th_grade, Male, -1, -0.495568915668086, -0.666666666666667, Native-_Born_abroad_of_American_Parent(s), 0, 1, -50000
-0.266666666666667, 37, 5, Bachelors_degree(BA_AB_BS), Male, -1, -0.232267369731163, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.911111111111111, 0, 0, Children, Female, -1, -0.67393216772175, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.488888888888889, 35, 17, Bachelors_degree(BA_AB_BS), Male, -0.939999399994, -0.959986890518581, 0, Native-_Born_in_the_United_States, 0, 0.961538461538462, -50000
-1, 0, 0, Children, Female, -1, -0.910030212843311, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.377777777777778, 0, 0, Bachelors_degree(BA_AB_BS), Female, -0.9989999899999, -0.374109835693615, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.133333333333333, 0, 0, High_school_graduate, Female, -0.989999899999, -0.39468429104641, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.466666666666667, 0, 0, High_school_graduate, Female, -1, -0.570234577451427, -1, Foreign_born-_U_S_citizen_by_naturalization, 0, -1, -50000
0.377777777777778, 0, 0, 5th_or_6th_grade, Male, -1, -0.639024856266743, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.533333333333333, 0, 0, High_school_graduate, Female, -1, -0.747037429692445, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.155555555555556, 29, 26, 11th_grade, Female, -1, -0.505714168191462, 1, Native-_Born_in_the_United_States, 2, 1, -50000
-0.444444444444444, 42, 13, Some_college_but_no_degree, Male, -1, -0.337098107484479, 1, Native-_Born_in_the_United_States, 0, 1, -50000
0.266666666666667, 35, 24, High_school_graduate, Female, -0.9959999599996, -0.354339463917745, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.266666666666667, 39, 29, Associates_degree-academic_program, Male, -1, -0.489327316417502, 1, Foreign_born-_Not_a_citizen_of_U_S_, 2, 1, -50000
0, 43, 10, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -1, -0.492429539854548, 0.333333333333333, Native-_Born_in_the_United_States, 2, 0.384615384615385, -50000
0.133333333333333, 42, 30, High_school_graduate, Female, -1, -0.899003918248849, 1, Native-_Born_in_the_United_States, 2, 1, -50000
1, 0, 0, 7th_and_8th_grade, Female, -1, -0.0782601542088999, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0, 40, 12, Bachelors_degree(BA_AB_BS), Male, -1, -0.0012353165183447, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.933333333333333, 0, 0, Children, Female, -1, -0.57733864258485, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.688888888888889, 0, 0, Children, Female, -1, -0.973911070479385, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.111111111111111, 32, 16, Associates_degree-occup_/vocational, Female, -0.9939999399994, -0.831017723010457, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.933333333333333, 0, 0, Children, Female, -1, -0.923771284662836, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.6, 0, 0, 11th_grade, Female, -1, -0.624278016540769, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.288888888888889, 36, 27, Associates_degree-academic_program, Female, -1, -0.473365063232018, -0.666666666666667, Foreign_born-_Not_a_citizen_of_U_S_, 0, 1, -50000
-0.911111111111111, 0, 0, Children, Male, -1, -0.752920773884002, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.911111111111111, 0, 0, Children, Female, -1, -0.524343431260806, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.622222222222222, 39, 36, 11th_grade, Male, -1, -0.932841772009134, -0.666666666666667, Native-_Born_in_the_United_States, 0, -0.692307692307692, -50000
-0.777777777777778, 0, 0, Children, Female, -1, -0.414518352610551, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.2, 39, 31, 12th_grade_no_diploma, Female, -1, -0.733699726531972, 1, Foreign_born-_Not_a_citizen_of_U_S_, 0, 1, -50000
0.422222222222222, 0, 0, High_school_graduate, Female, -1, 0.000303853364877465, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.0666666666666667, 43, 10, Bachelors_degree(BA_AB_BS), Female, -0.99979999799998, -0.482544353966613, 1, Native-_Born_in_the_United_States, 2, 1, -50000
0.311111111111111, 0, 0, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -0.9989999899999, -0.784542753760683, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.4, 29, 41, High_school_graduate, Female, -1, -0.443210602226754, 1, Native-_Born_in_the_United_States, 0, 1, -50000
0.155555555555556, 8, 36, 10th_grade, Male, -1, -0.677934009418127, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.4, 37, 31, High_school_graduate, Female, -1, -0.878187972448859, 1, Foreign_born-_Not_a_citizen_of_U_S_, 0, 1, -50000
-0.4, 24, 36, High_school_graduate, Female, -1, -0.573108579147167, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.711111111111111, 0, 0, Children, Female, -1, -0.568997934062493, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.755555555555556, 0, 0, Children, Male, -1, -0.920605371437518, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.622222222222222, 0, 0, High_school_graduate, Female, -1, -0.630349776355962, -1, Foreign_born-_U_S_citizen_by_naturalization, 0, -1, -50000
-0.266666666666667, 33, 19, High_school_graduate, Male, -1, -0.661441007997049, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
0.111111111111111, 0, 0, High_school_graduate, Female, -1, -0.439298987730428, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.0222222222222222, 44, 32, Associates_degree-academic_program, Female, -1, -0.98222789533114, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.955555555555556, 0, 0, Children, Female, -1, -0.827541322067317, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.711111111111111, 0, 0, Some_college_but_no_degree, Female, -0.89999899999, -0.553346168594831, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-1, 0, 0, Children, Male, -1, -0.897419634765602, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.6, 44, 32, 11th_grade, Female, -1, -0.933271678079965, 1, Native-_Born_in_the_United_States, 2, 0, -50000
-0.0444444444444444, 43, 10, Bachelors_degree(BA_AB_BS), Female, -1, -0.75830786847528, 1, Native-_Born_in_the_United_States, 2, 1, -50000
-0.377777777777778, 43, 26, Some_college_but_no_degree, Male, -1, -0.809636530339559, -0.333333333333333, Native-_Born_in_the_United_States, 0, 0.538461538461538, -50000
-0.377777777777778, 37, 12, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -1, -0.940789726837152, 0.333333333333333, Native-_Born_in_the_United_States, 0, 0.692307692307692, -50000
-0.533333333333333, 0, 0, 10th_grade, Female, -1, -0.755762930685607, -1, Foreign_born-_Not_a_citizen_of_U_S_, 0, -1, -50000
-0.755555555555556, 0, 0, Children, Female, -1, -0.783669672913131, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.688888888888889, 0, 0, Children, Female, -1, -0.741162046724421, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.466666666666667, 33, 19, 7th_and_8th_grade, Female, -1, 0.0589037660567927, -0.666666666666667, Native-_Born_in_the_United_States, 0, 0.461538461538462, -50000
0.844444444444444, 0, 0, Bachelors_degree(BA_AB_BS), Female, -1, -0.915528764564063, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0, 37, 12, Bachelors_degree(BA_AB_BS), Female, -0.999779997799978, -0.584785040330231, 0, Native-_Born_in_the_United_States, 0, 1, -50000
-0.8, 0, 0, Children, Female, -1, -0.901049952697063, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.333333333333333, 0, 0, High_school_graduate, Female, -1, -0.580695625174981, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.911111111111111, 0, 0, Children, Male, -1, -0.510066303723332, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.733333333333333, 0, 0, Children, Female, -1, -0.511199451206324, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.8, 0, 0, Children, Female, -1, -0.367860275219498, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.444444444444444, 2, 24, Some_college_but_no_degree, Female, -1, -0.627966716778146, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.911111111111111, 0, 0, Children, Female, -1, -0.615679895124149, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.8, 0, 0, Bachelors_degree(BA_AB_BS), Male, -0.9639996399964, -0.937586661235343, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.711111111111111, 0, 0, Children, Male, -1, -0.766452200150467, -1, Native-_Born_in_the_United_States, 0, -1, -50000
