false,high,low,low,average,H,7,752.1,-2.65
false,average,low,average,low,H,10,420.2,-0.24
false,high,average,average,high,H,8,855.4,-1.77
true,high,high,high,high,H,-6,172.1,-0.24
false,high,average,high,average,H,1,442.7,-0.57
false,low,low,high,low,H,10,114,1.09
false,low,average,low,low,H,8,180.4,0.91
false,average,low,low,average,H,7,258.4,0.35
false,low,average,high,low,H,2,78.2,1.61
true,high,high,high,high,H,20,164.2,1.82
false,average,average,average,average,H,3,71.1,0.09
false,low,low,average,average,H,-2,203.5,-0.92
false,average,average,low,average,H,-6,70.4,1.2
false,average,average,high,average,H,10,444.3,-0.45
true,high,high,low,low,H,43,71.5,1.71
false,high,average,average,high,H,13,206.4,0.73
false,low,low,high,high,H,-5,116.8,1.41
false,low,low,average,low,H,6,105.5,1.53
false,low,low,average,low,H,0,57.1,0.29
false,average,low,high,low,H,3,193,0.24
false,average,low,high,high,H,-12,102.1,1.63
false,low,low,high,low,H,-6,79.1,0.54
true,average,average,low,low,H,-2,355.3,-0.02
true,average,average,low,low,H,-2,355.3,-0.02
false,average,average,low,low,H,-5,141.5,0.98
false,low,average,average,average,H,6,131.2,1.12
true,average,high,average,average,H,9,665.7,0.83
false,average,high,high,low,H,10,286.3,-0.8
true,high,average,average,high,H,-1,118.5,0.88
false,average,low,average,average,H,1,16.3,1.55
false,average,low,low,average,H,17,552.6,-0.67
false,average,low,low,low,H,6,316.3,0.98
true,high,high,high,high,H,-2,13.6,0.5
true,high,high,high,average,H,-1,191.9,-0.07
true,high,high,average,average,H,5,251.3,-0.65
true,average,average,low,low,H,9,558.3,0.47
false,average,average,average,high,H,0,346.3,-0.82
true,high,high,high,high,H,-3,158.5,-0.5
true,high,high,high,high,H,21,30.6,1.18
true,average,high,high,average,H,-1,-19.9,1.44
true,high,high,low,average,H,6,6.6,1.09
false,high,average,average,high,H,2,48.2,1.25
false,high,low,average,average,H,3,66.1,1.41
false,high,high,average,average,H,3,218.7,-0.24
false,low,low,low,low,H,-5,44.2,1.38
true,high,average,average,low,H,38,1079.2,0.56
false,high,low,high,high,H,1,254.2,0.52
false,low,low,high,high,H,15,315.6,0.12
false,low,low,high,high,H,15,293.3,-0.35
false,average,average,average,high,H,-1,371.7,0.69
true,average,high,high,average,H,-3,100.6,0.72
true,average,average,low,average,H,2,-42.4,1.58
true,average,average,low,average,H,2,-42.4,1.58
false,average,low,average,average,H,0,75.5,0.44
true,low,low,high,high,H,-11,1068.7,-0.18
true,low,average,average,high,H,14,512.9,-0.17
true,average,high,low,average,H,-5,91.3,1.36
true,average,high,low,average,H,-5,91.3,1.36
false,average,low,low,low,H,1,510.4,-0.82
false,average,low,high,high,H,-3,-29.6,1.93
false,low,average,low,average,H,1,-8.3,1.87
false,low,low,high,average,H,3,127.6,0.38
false,average,average,low,average,H,6,-7.7,1.43
false,high,average,high,low,H,3,-26,1.36
false,high,low,average,high,H,-2,94.7,0.96
true,high,average,average,average,H,0,308.8,-0.35
true,high,average,average,average,H,0,308.8,-0.35
false,low,low,low,low,H,-4,220.2,-0.14
false,average,average,average,high,H,-8,397.5,-0.95
false,average,average,high,average,H,-3,365.9,0.1
false,average,average,average,low,H,2,210.8,-0.14
false,average,average,average,average,H,-5,20.2,1.16
false,high,low,low,low,H,11,611,-0.96
false,average,low,low,low,H,-8,438.4,-0.44
true,high,high,average,low,H,3,-35.7,1.58
true,average,average,average,high,H,-6,-29.9,1.77
false,high,average,low,low,H,6,334.2,-0.39
true,average,average,low,low,H,8,843.5,-0.06
false,low,average,average,high,H,4,162.1,-0.21
true,average,high,high,high,H,2,-4.2,0.97
false,average,average,average,average,H,-11,22.1,2.14
true,high,high,low,average,H,22,793.5,-1.21
true,average,low,high,average,H,23,-56.1,2.29
false,high,low,average,low,H,-3,502.4,-0.5
true,high,high,low,low,H,38,952.2,0.65
false,average,average,average,low,I,8,95.4,1.26
false,average,low,low,average,I,3,50.6,0.98
false,high,average,low,low,I,9,439.3,-0.68
false,average,low,average,average,I,2,378.8,-0.3
false,average,low,high,average,I,-8,84.8,1.18
true,high,high,high,high,I,-1,41.1,1.05
true,high,high,average,average,I,39,363.8,0.35
true,average,average,low,average,I,-2,-52.5,1.4
false,high,average,average,low,I,0,112,0.61
false,average,low,low,average,I,6,422.4,-1.45
false,average,average,low,low,I,1,340.9,-0.07
false,average,average,low,low,I,5,499.5,-2.42
false,average,low,average,low,I,-4,113.5,0.14
false,high,low,low,low,I,2,804.3,-2.86
true,average,low,low,low,I,-7,348,1.16
true,high,high,high,average,I,35,83.2,1.89
false,average,high,average,average,I,6,182.2,0.23
false,average,low,low,low,I,-11,384.3,-0.41
false,low,low,low,average,I,3,8.2,0.81
false,average,low,low,average,I,0,658.2,-0.76
false,average,low,low,low,I,0,53.4,1.44
true,average,high,high,high,I,43,477.1,2.68
true,high,high,high,average,I,11,302.8,0.36
true,average,high,average,average,I,16,-5.1,1.1
false,average,average,low,average,I,1,177.2,0.16
false,average,average,high,high,I,7,155.6,1.11
true,high,high,low,low,I,22,63.4,1.79
false,average,low,high,average,I,16,132.9,1.18
false,average,average,high,average,I,-2,443.4,-1.36
true,average,high,average,average,I,-2,156,-0.71
true,high,high,low,low,I,9,370.8,-0.87
true,high,high,low,low,I,9,370.8,-0.87
true,high,high,high,average,I,4,262.7,-1.31
false,average,low,low,low,I,-6,189.6,0.35
false,average,low,high,high,I,4,354.9,-0.46
true,high,high,low,average,I,36,334.6,2.24
true,average,high,low,low,I,13,332.1,0.07
false,average,average,low,low,I,-3,82.3,0.51
false,low,average,high,low,I,-8,193.8,0.38
false,average,low,average,average,I,-8,397,0.71
true,high,high,high,average,I,5,26.7,-0.14
false,low,low,low,low,I,-1,253.6,-0.04
false,low,average,average,low,I,3,292.1,0.21
false,average,average,high,high,I,1,92.2,0.19
false,average,low,high,high,I,-2,294.9,-0.04
false,low,average,average,low,I,0,71.6,0.89
false,average,low,low,low,I,-4,402,-0.29
true,high,high,average,average,I,-1,6.8,0.59
false,low,low,low,low,I,-8,-8.8,1.21
false,high,average,high,high,I,-1,670.4,-1.51
true,high,high,average,high,I,68,10.9,2.93
true,average,high,average,low,I,-7,118.8,2.91
false,average,low,low,low,I,-1,280,-2.02
true,high,high,high,high,I,90,-147.1,3.09
true,high,high,low,low,I,41,269.2,1.96
false,average,average,average,low,I,-2,564.2,-0.49
false,low,average,low,low,I,-3,231,-0.7
false,low,low,low,low,I,-3,7.3,1.57
true,high,high,average,high,I,51,-33.2,2.61
true,low,average,low,average,I,-8,101.1,0.74
false,low,low,low,low,I,2,344.7,-1.53
true,high,high,average,average,I,6,268.2,1.13
false,average,low,low,low,I,-2,159.8,1.39
false,low,low,high,high,I,14,305.7,0.71
false,high,average,high,high,I,12,680.9,-1.17
false,average,average,average,high,I,8,532.4,-1.83
false,average,low,average,high,I,-17,519.6,-2.2
false,average,average,low,average,I,6,40.9,-0.29
false,average,average,low,low,I,12,320,-0.65
false,high,average,high,average,I,-5,347.6,0.17
true,high,high,high,average,I,-2,-9.2,1.18
true,low,average,low,low,I,-2,686.1,0.18
false,low,low,average,average,I,-14,152.8,1.05
false,low,low,low,low,I,-2,108.9,0.63
false,high,average,low,low,I,3,228.7,-1.57
true,average,average,high,low,I,13,386.4,-0.75
true,high,average,high,high,I,8,1172.8,0.43
true,high,high,average,average,I,51,130.1,2.44
true,high,high,high,high,I,11,288.4,0.52
false,average,average,average,average,I,1,133.2,0.58
false,high,average,average,low,I,5,223.1,0.11
false,low,low,average,low,I,5,245.9,1.32
true,high,high,high,high,I,87,-195.4,3.26
true,high,high,high,average,I,21,165.9,1.54
true,average,average,average,average,I,4,184.8,0.52
true,average,average,average,average,I,4,184.8,0.52
false,average,low,low,average,I,-4,614.6,-1.55
false,average,low,low,low,I,3,280.8,-0.28
false,low,low,average,low,I,-9,331,0.41
true,high,average,high,high,I,-8,541.5,2.55
false,low,low,low,low,I,-5,306.9,-0.55
false,average,average,high,high,I,8,303.1,0.12
false,low,low,low,low,I,5,199.5,0.87
false,average,low,high,high,I,13,104.4,0.09
false,high,average,low,average,I,-13,523.2,-0.21
false,average,low,average,high,I,9,632,-1.16
true,average,average,low,average,I,4,780.8,-0.41
true,high,high,low,low,I,8,936.7,0.77
true,average,average,average,average,J,-2,58.9,-0.28
false,average,average,low,average,J,8,126.1,0.47
false,high,average,average,low,J,23,470.5,-0.65
false,high,average,average,average,J,-2,148.9,0.99
false,average,low,average,average,J,-16,446.8,-0.52
false,average,average,low,average,J,0,323.1,-1.21
true,average,high,high,high,J,39,56.6,2.19
false,average,average,high,high,J,-2,95.8,0.72
false,average,low,low,average,J,7,271.6,-0.72
false,average,average,low,low,J,-7,257.2,0.04
false,low,average,low,average,J,-6,6.9,1.4
true,high,high,average,average,J,59,729.7,1.22
false,average,low,low,low,J,0,93.7,1.29
true,average,average,high,average,J,-1,-10.8,0.79
true,average,low,low,low,J,14,261.2,0.79
true,high,high,average,high,J,41,624,0.78
false,average,low,average,average,J,-7,486.5,-1.37
false,average,average,low,average,J,-3,25.4,1.51
false,high,average,low,low,J,-2,205.3,0.18
false,average,low,high,high,J,-2,166.7,1.02
true,high,high,high,high,J,-2,31.6,1.23
true,high,high,average,average,J,29,766.4,0.6
false,average,low,low,low,J,-10,466.5,-1.98
false,low,low,low,average,J,7,238.6,0.83
true,average,average,average,low,J,5,84.8,0.3
true,high,high,high,high,J,44,294.2,1.7
false,low,low,average,average,J,7,49.3,-0.16
false,average,low,high,high,J,6,82.8,1.75
true,high,average,low,average,J,-5,926,0.7
false,average,average,high,average,J,8,30.6,1.22
false,average,average,average,low,J,4,583.4,-0.98
false,average,low,average,average,J,-6,52.2,1.12
true,average,high,average,low,J,-14,1616.3,-1.41
false,average,low,average,average,J,6,235.3,0.22
true,average,average,high,high,J,-5,264.1,0.49
true,average,average,high,high,J,-5,264.1,0.49
false,low,low,low,average,J,-4,505.6,-0.43
false,low,average,low,low,J,-1,65.4,1.33
true,average,average,high,high,J,7,273.2,0.98
false,average,average,high,high,J,7,-0.2,1.87
false,low,low,average,high,J,-1,44.9,1.63
false,average,low,average,average,J,1,26,0.82
true,average,average,average,low,J,17,804.1,-0.37
false,low,low,low,low,J,9,68.1,0.48
false,low,low,average,high,J,-1,195.9,0.17
false,low,low,high,low,J,-9,433.3,0.1
false,average,low,average,average,J,-5,299.8,-1.46
true,average,high,average,average,J,-5,-34.1,1.51
false,average,average,average,average,J,0,116.7,-0.67
false,high,average,average,average,J,9,154.5,1.08
true,high,average,low,average,J,7,37.1,1.27
true,high,average,low,average,J,7,37.1,1.27
true,average,average,average,high,J,18,663.4,-0.1
true,high,average,high,average,J,6,53.3,2.33
true,high,high,average,average,J,25,156.4,1.53
true,average,average,average,low,J,23,593.7,0.3
true,high,high,low,low,J,33,277.4,1.93
false,low,average,low,low,J,-5,506.5,-2.4
true,high,high,high,high,J,13,-92.6,3.1
false,average,low,low,low,J,4,266.4,0.55
true,average,high,high,low,J,30,1012.4,1.2
false,average,low,low,average,J,7,97,-0.31
true,high,high,high,average,J,20,106.7,0.94
false,average,low,high,high,J,3,301.6,0.52
true,average,high,low,low,J,5,927.9,0.44
false,low,low,high,average,J,1,73.9,0.28
false,low,low,low,low,J,3,484.9,-0.56
false,average,low,average,average,J,5,105.1,0.1
true,high,high,high,high,J,3,95.4,0.92
false,low,low,low,low,J,0,129.1,0.9
true,high,high,average,low,J,19,179.9,2.53
false,average,low,low,average,J,-5,276,-0.31
false,average,low,high,high,J,-18,59.2,1.92
false,low,average,low,low,J,1,282.3,0.41
true,average,average,average,high,J,26,229.1,1.45
true,low,average,low,low,J,1,140.2,0.59
true,average,average,average,high,J,-7,1038.5,-0.32
false,average,low,high,high,J,13,494.9,-0.08
true,high,high,high,high,J,44,297.3,2.15
false,low,average,average,low,J,0,146,0.01
true,average,high,high,high,J,33,162.5,2.1
true,low,low,average,low,J,14,303.9,1.07
false,average,average,high,average,J,-9,131.3,1.1
true,high,high,low,low,J,11,325.6,0.78
false,average,low,average,average,J,4,148.3,0.19
false,low,average,low,average,J,2,-24.5,1.64
false,low,low,average,low,J,0,0,-10
false,low,low,average,low,J,-10,534.3,-1.13
false,low,average,average,high,J,-1,83,-0.39
true,high,high,average,low,J,25,162.8,1.28
false,average,low,low,low,J,-5,249.7,0.93
false,low,average,average,average,J,-3,124.8,0.62
true,high,high,high,high,J,57,114.9,1.88
false,high,high,high,high,J,6,215.3,0.86
true,high,high,high,high,J,51,392,1.73
false,average,low,low,low,J,0,356.8,0.16
true,low,average,high,low,J,-5,99.9,1.4
true,high,high,high,average,J,0,33.5,-0.22

